Datetime,Consumption
2025-11-03 05:25:00,6925.96
2025-11-03 05:30:00,6939.86
2025-11-03 05:35:00,6987.82
2025-11-03 05:40:00,7013.92
2025-11-03 05:45:00,6998.02
2025-11-03 05:50:00,7020.18
2025-11-03 05:55:00,7026.18
2025-11-03 06:00:00,7005.51
2025-11-03 06:05:00,7122.35
2025-11-03 06:10:00,7146.01
2025-11-03 06:15:00,7180.54
2025-11-03 06:20:00,7167.22
2025-11-03 06:25:00,7198.63
2025-11-03 06:30:00,7193.19
2025-11-03 06:35:00,7199.29
2025-11-03 06:40:00,7427.23
2025-11-03 06:45:00,7475.9
2025-11-03 06:50:00,7487.9
2025-11-03 06:55:00,7567.69
2025-11-03 07:00:00,7647.2
2025-11-03 07:05:00,7756.39
2025-11-03 07:10:00,7841.78
2025-11-03 07:15:00,7952.41
2025-11-03 07:20:00,7972.19
2025-11-03 07:25:00,8004.88
2025-11-03 07:30:00,8063.58
2025-11-03 07:35:00,8134.97
2025-11-03 07:40:00,8192.03
2025-11-03 07:45:00,8286.74
2025-11-03 07:50:00,8314.37
2025-11-03 07:55:00,8367.71
2025-11-03 08:00:00,8429.17
2025-11-03 08:05:00,8448.32
2025-11-03 08:10:00,8594.06
2025-11-03 08:15:00,8657.73
2025-11-03 08:20:00,8703.97
2025-11-03 08:25:00,8782.61
2025-11-03 08:30:00,8836.11
2025-11-03 08:35:00,8884.43
2025-11-03 08:40:00,8948.04
2025-11-03 08:45:00,8991.02
2025-11-03 08:50:00,9031.81
2025-11-03 08:55:00,9030.82
2025-11-03 09:00:00,9076.49
2025-11-03 09:05:00,9181.35
2025-11-03 09:10:00,9191.9
2025-11-03 09:15:00,9225.74
2025-11-03 09:20:00,9266.95
2025-11-03 09:25:00,9354.51
2025-11-03 09:30:00,9336.41
2025-11-03 09:35:00,9373.06
2025-11-03 09:40:00,9415.89
2025-11-03 09:45:00,9474.47
2025-11-03 09:50:00,9517.84
2025-11-03 09:55:00,9532.07
2025-11-03 10:00:00,9567.8
2025-11-03 10:05:00,9600.58
2025-11-03 10:10:00,9636.17
2025-11-03 10:15:00,9629.69
2025-11-03 10:20:00,9664.73
2025-11-03 10:25:00,9679.37
2025-11-03 10:30:00,9706.33
2025-11-03 10:35:00,9720.42
2025-11-03 10:40:00,9718.85
2025-11-03 10:45:00,9781.92
2025-11-03 10:50:00,9784.74
2025-11-03 10:55:00,9828.12
2025-11-03 11:00:00,9786.66
2025-11-03 11:05:00,9796.31
2025-11-03 11:10:00,9861.55
2025-11-03 11:15:00,9889.17
2025-11-03 11:20:00,9919.46
2025-11-03 11:25:00,9852.76
2025-11-03 11:30:00,9840.74
2025-11-03 11:35:00,9916.64
2025-11-03 11:40:00,9946.96
2025-11-03 11:45:00,9873.71
2025-11-03 11:50:00,9942.33
2025-11-03 11:55:00,9877.05
2025-11-03 12:00:00,9919.2
2025-11-03 12:05:00,10054.39
2025-11-03 12:10:00,10161.46
2025-11-03 12:15:00,10167.61
2025-11-03 12:20:00,10118.62
2025-11-03 12:25:00,10145.6
2025-11-03 12:30:00,10243.16
2025-11-03 12:35:00,10285.86
2025-11-03 12:40:00,10344.49
2025-11-03 12:45:00,10365.05
2025-11-03 12:50:00,10434.31
2025-11-03 12:55:00,10409.61
2025-11-03 13:00:00,10462.91
2025-11-03 13:05:00,10524.22
2025-11-03 13:10:00,10597.66
2025-11-03 13:15:00,10613.29
2025-11-03 13:20:00,10716.4
2025-11-03 13:25:00,10843.34
2025-11-03 13:30:00,11016.24
2025-11-03 13:35:00,10911.6
2025-11-03 13:40:00,10736.34
2025-11-03 13:45:00,10828.81
2025-11-03 13:50:00,10847.94
2025-11-03 13:55:00,10837.96
2025-11-03 14:00:00,10831.79
2025-11-03 14:05:00,10843.15
2025-11-03 14:10:00,10807.75
2025-11-03 14:15:00,10803.33
2025-11-03 14:20:00,10725.3
2025-11-03 14:25:00,10621.11
2025-11-03 14:30:00,10686.3
2025-11-03 14:35:00,10628.68
2025-11-03 14:40:00,10627.95
2025-11-03 14:45:00,10625.5
2025-11-03 14:50:00,10617.58
2025-11-03 14:55:00,10577.68
2025-11-03 15:00:00,10543.0
2025-11-03 15:05:00,10495.11
2025-11-03 15:10:00,10515.28
2025-11-03 15:15:00,10421.91
2025-11-03 15:20:00,10430.32
2025-11-03 15:25:00,10391.86
2025-11-03 15:30:00,10365.44
2025-11-03 15:35:00,10366.13
2025-11-03 15:40:00,10347.73
2025-11-03 15:45:00,10302.81
2025-11-03 15:50:00,10297.49
2025-11-03 15:55:00,10290.46
2025-11-03 16:00:00,10272.98
2025-11-03 16:05:00,10278.11
2025-11-03 16:10:00,10252.16
2025-11-03 16:15:00,10016.76
2025-11-03 16:20:00,10060.2
2025-11-03 16:25:00,10090.47
2025-11-03 16:30:00,10088.48
2025-11-03 16:35:00,10107.57
2025-11-03 16:40:00,10159.7
2025-11-03 16:45:00,10176.92
2025-11-03 16:50:00,10223.81
2025-11-03 16:55:00,10274.35
2025-11-03 17:00:00,10270.88
2025-11-03 17:05:00,10078.98
2025-11-03 17:10:00,10126.27
2025-11-03 17:15:00,10110.68
2025-11-03 17:20:00,10111.28
2025-11-03 17:25:00,10079.01
2025-11-03 17:30:00,10091.45
2025-11-03 17:35:00,10120.94
2025-11-03 17:40:00,10110.51
2025-11-03 17:45:00,10099.62
2025-11-03 17:50:00,10065.17
2025-11-03 17:55:00,10045.8
2025-11-03 18:00:00,10067.9
2025-11-03 18:05:00,10028.89
