Datetime,Consumption
2025-11-04 21:00:00,9330.78
2025-11-04 21:30:00,9155.89
2025-11-04 22:00:00,9014.386666666667
2025-11-04 22:30:00,8772.696666666667
2025-11-04 23:00:00,8532.796666666667
2025-11-04 23:30:00,8267.191666666668
2025-11-05 00:00:00,7988.923333333333
2025-11-05 00:30:00,7750.954999999999
2025-11-05 01:00:00,7554.891666666666
2025-11-05 01:30:00,7364.631666666667
2025-11-05 02:00:00,7250.058333333333
2025-11-05 02:30:00,7137.57
2025-11-05 03:00:00,7083.558333333333
2025-11-05 03:30:00,7009.349999999999
2025-11-05 04:00:00,7017.82
2025-11-05 04:30:00,7070.07
2025-11-05 05:00:00,7207.746666666667
2025-11-05 05:30:00,7334.971666666667
2025-11-05 06:00:00,7441.165
2025-11-05 06:30:00,7658.035
2025-11-05 07:00:00,8132.911666666667
2025-11-05 07:30:00,8454.31
2025-11-05 08:00:00,8912.231666666667
2025-11-05 08:30:00,9356.446666666667
2025-11-05 09:00:00,9741.808333333334
2025-11-05 09:30:00,9938.913333333332
2025-11-05 10:00:00,10090.63
2025-11-05 10:30:00,10284.896666666666
2025-11-05 11:00:00,10396.315
2025-11-05 11:30:00,10587.01
2025-11-05 12:00:00,10775.071666666667
2025-11-05 12:30:00,10983.996666666668
2025-11-05 13:00:00,11133.546666666667
2025-11-05 13:30:00,11330.398333333333
2025-11-05 14:00:00,11443.475
2025-11-05 14:30:00,11488.213333333333
2025-11-05 15:00:00,11447.031666666668
2025-11-05 15:30:00,11215.978333333333
2025-11-05 16:00:00,10900.108333333334
2025-11-05 16:30:00,10742.348333333333
2025-11-05 17:00:00,10573.231666666667
2025-11-05 17:30:00,10480.473333333333
2025-11-05 18:00:00,10355.13
2025-11-05 18:30:00,10227.885
2025-11-05 19:00:00,10073.293333333333
2025-11-05 19:30:00,9939.800000000001
2025-11-05 20:00:00,9783.743333333334
2025-11-05 20:30:00,9619.713333333333
2025-11-05 21:00:00,9439.091666666667
2025-11-05 21:30:00,9248.183333333332
2025-11-05 22:00:00,9119.633333333333
2025-11-05 22:30:00,8898.949999999999
2025-11-05 23:00:00,8651.460000000001
2025-11-05 23:30:00,8366.86
2025-11-06 00:00:00,8077.246666666667
2025-11-06 00:30:00,7820.186666666667
2025-11-06 01:00:00,7573.125
2025-11-06 01:30:00,7386.18
2025-11-06 02:00:00,7226.558333333333
2025-11-06 02:30:00,7116.151666666666
2025-11-06 03:00:00,7044.275000000001
2025-11-06 03:30:00,6974.666666666667
2025-11-06 04:00:00,6999.513333333333
2025-11-06 04:30:00,7014.051666666666
2025-11-06 05:00:00,7006.420000000001
2025-11-06 05:30:00,7008.2
2025-11-06 06:00:00,7349.38
2025-11-06 06:30:00,7617.625
2025-11-06 07:00:00,8034.096666666667
2025-11-06 07:30:00,8328.25
2025-11-06 08:00:00,8631.48
2025-11-06 08:30:00,9003.22
2025-11-06 09:00:00,9297.128333333334
2025-11-06 09:30:00,9611.641666666666
2025-11-06 10:00:00,9903.64
2025-11-06 10:30:00,10109.906666666668
2025-11-06 11:00:00,10322.618333333334
2025-11-06 11:30:00,10416.511666666667
2025-11-06 12:00:00,10542.591666666665
2025-11-06 12:30:00,10775.136666666667
2025-11-06 13:00:00,10908.798333333334
2025-11-06 13:30:00,11074.796666666667
